doc_id,document_link,page_count,cleaned_filer_names,member_name,member_id,traveler_is_likely_member,state,district,party,year,filing_type,departure_date,return_date,trip_length,sponsors_cleaned,combined_dests,dom_or_int,notes
500015193,https://www.documentcloud.org/documents/24144512-500015193,16,Renee Gamela,"Hanna, Richard L.",H001051,FALSE,NY,22,R,2016,Original,2016-02-05,2016-02-12,8,Center For Strategic And International Studies,"Dakar, Senegal",international,NA
500015200,https://www.documentcloud.org/documents/24144506-500015200,18,Angel Nigaglioni,"Serrano, Jose",S000248,FALSE,NY,15,D,2016,Original,2016-02-15,2016-02-20,6,Woodrow Wilson Center,"Bogota, Colombia; Cali, Colombia",international,NA
500015205,https://www.documentcloud.org/documents/24144501-500015205,18,Wesley Brooks,"Ros-Lehtinen, Ileana",R000435,FALSE,FL,27,R,2016,Original,2016-02-15,2016-02-20,6,Woodrow Wilson International Center For Scholars;Carnegie Corporation Of New York,"Bogota, Colombia; Cali, Colombia",international,NA
500015206,https://www.documentcloud.org/documents/24144500-500015206,18,Jeffrey Billman,"Roskam, Peter",R000580,FALSE,IL,6,R,2016,Original,2016-02-15,2016-02-20,6,Woodrow Wilson International Center For Scholars;Carnegie Corporation Of New York,"Bogota, Colombia; Cali, Colombia",international,NA
500015208,https://www.documentcloud.org/documents/24144498-500015208,16,Brandon Batch,"McCaul, Michael",M001157,FALSE,TX,10,R,2016,Original,2016-02-15,2016-02-20,6,Woodrow Wilson International Center For Scholars;Carnegie Corporation Of New York,"Bogota, Colombia; Cali, Colombia",international,NA
500015212,https://www.documentcloud.org/documents/24144494-500015212,23,Marsha Blackburn,"Blackburn, Marsha",B001243,TRUE,TN,7,R,2016,Original,2016-02-13,2016-02-20,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Okinawa, Japan; Tokyo, Japan",international,NA
500015214,https://www.documentcloud.org/documents/24144492-500015214,21,Robert J. Dold,"Dold, Robert J.",D000613,TRUE,IL,10,R,2016,Original,2016-02-13,2016-02-20,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Okinawa, Japan; Tokyo, Japan",international,NA
500015215,https://www.documentcloud.org/documents/24144491-500015215,23,Dennis A. Ross,"Ross, Dennis",R000593,TRUE,FL,15,R,2016,Original,2016-02-13,2016-02-20,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Okinawa, Japan; Tokyo, Japan",international,NA
500015218,https://www.documentcloud.org/documents/24144488-500015218,17,Leslie Ann Warner,"Engel, Eliot L.",E000179,FALSE,NY,16,D,2016,Original,2016-02-12,2016-02-20,9,Center For Strategic And International Studies,"Durban, South Africa; Hazyview, South Africa; Johannesburg, South Africa",international,NA
500015230,https://www.documentcloud.org/documents/24144478-500015230,12,Katie Grant Drew,"Hoyer, Steny",H000874,FALSE,MD,5,D,2016,Original,2016-02-15,2016-02-20,6,Woodrow Wilson Center For Scholars; Carnegie Corporation Of New York,"Bogota, Colombia; Cali, Colombia",international,NA
500015236,https://www.documentcloud.org/documents/24144473-500015236,22,Billy Long,"Long, Billy",L000576,TRUE,MO,7,R,2016,Original,2016-02-13,2016-02-20,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Okinawa, Japan; Tokyo, Japan",international,NA
500015254,https://www.documentcloud.org/documents/24144455-500015254,29,Diana DeGette,"DeGette, Diana",D000197,TRUE,CO,1,D,2016,Original,2016-02-14,2016-02-22,9,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Okinawa, Japan; Tokyo, Japan",international,NA
500015260,https://www.documentcloud.org/documents/24144449-500015260,23,Niki Tsongas,"Tsongas, Niki",T000465,TRUE,MA,3,D,2016,Original,2016-02-13,2016-02-20,8,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation Usa,"Okinawa, Japan; Tokyo, Japan",international,NA
500015517,https://www.documentcloud.org/documents/24144207-500015517,15,Katherine M. Clark,"Clark, Katherine",C001101,TRUE,MA,5,D,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500015518,https://www.documentcloud.org/documents/24144206-500015518,23,Suzan DelBene,"DelBene, Suzan",D000617,TRUE,WA,1,D,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500015519,https://www.documentcloud.org/documents/24144205-500015519,24,Barbara Lee,"Lee, Barbara",L000551,TRUE,CA,12,D,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500015521,https://www.documentcloud.org/documents/24144203-500015521,20,Aaron Hiller,"Conyers, John",C000714,FALSE,MI,13,D,2016,Original,2016-03-28,2016-04-02,6,Progressive Policy Institute,"Brussels, Belgium; London, United Kingdom",international,NA
500015524,https://www.documentcloud.org/documents/24144200-500015524,25,Andy Harris,"Harris, Andy",H001052,TRUE,MD,1,R,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500015528,https://www.documentcloud.org/documents/24144196-500015528,20,Melissa Froelich,"Upton, Fred",U000031,FALSE,MI,6,R,2016,Original,2016-03-28,2016-04-02,6,Progressive Policy Institute,"Brussels, Belgium; London, United Kingdom",international,NA
500015530,https://www.documentcloud.org/documents/24144194-500015530,26,Zoe Lofgren,"Lofgren, Zoe",L000397,TRUE,CA,18,D,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500015531,https://www.documentcloud.org/documents/24144193-500015531,22,Mo Brooks,"Brooks, Mo",B001274,TRUE,AL,5,R,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500015534,https://www.documentcloud.org/documents/24144190-500015534,25,John Garamendi,"Garamendi, John",G000559,TRUE,CA,8,D,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500015536,https://www.documentcloud.org/documents/24144188-500015536,19,Rachel Kelly,"Himes, James",H001047,FALSE,CT,4,D,2016,Original,2016-03-27,2016-04-02,7,Progressive Policy Institute,"Brussels, Belgium; London, United Kingdom",international,NA
500015538,https://www.documentcloud.org/documents/24144186-500015538,35,Bradley Byrne,"Byrne, Bradley",B001289,TRUE,AL,1,R,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
500015539,https://www.documentcloud.org/documents/24144185-500015539,27,Peter J. Roskam,"Roskam, Peter",R000580,TRUE,IL,6,R,2016,Original,2016-03-28,2016-04-04,8,Aspen Institute,"Beijing, China; Nanjing, China",international,NA
